"","Channel 1 - Internal Ambient Last (C)","Channel 2 - External Ambient Last (C)","Channel 3 - Jetson Area Aluminum Panel Last (C)","Channel 4 - Jetson Area Display Panel Last (C)","Channel 5 - Touch Panel Board MCU Last (C)","Channel 6 - Center Top Aluminum Panel Last (C)","Channel 7 - Center Top Display Panel Last (C)","Channel 8 - Center Top Touch Screen Last (C)","Channel 9 - Jetson Area Touchscreen Last (C)","Channel 10 - Ambient Between Display and Aluminum Last (C)"
"02:30:08","28.005","25.551","31.427","41.392","32.083","29.197","39.293","33.005","38.319","33.247"
"02:30:09","27.975","25.521","31.431","41.388","32.152","29.200","39.293","32.957","38.319","33.240"
"02:30:10","27.942","25.506","31.434","41.370","32.162","29.182","39.300","32.917","38.310","33.288"
"02:30:11","27.956","25.531","31.437","41.373","32.177","29.196","39.310","32.913","38.324","33.313"
"02:30:12","27.915","25.494","31.440","41.351","32.195","29.203","39.325","32.872","38.341","33.331"
"02:30:13","28.040","25.479","31.433","41.361","32.191","29.221","39.339","32.850","38.328","33.359"
"02:30:14","28.021","25.490","31.451","41.357","32.165","29.232","39.346","32.846","38.320","33.376"
"02:30:15","28.065","25.541","31.454","41.354","32.114","29.250","39.356","32.809","38.306","33.390"
"02:30:16","28.223","25.563","31.450","41.350","32.066","29.261","39.353","32.798","38.279","33.403"
"02:30:17","28.227","25.603","31.461","41.353","32.091","29.264","39.371","32.813","38.258","33.403"
"02:30:18","28.230","25.603","31.472","41.346","32.113","29.282","39.389","32.816","38.251","33.419"
"02:30:19","28.123","25.636","31.471","41.353","32.120","29.282","39.396","32.808","38.219","33.420"
"02:30:20","28.229","25.646","31.475","41.338","32.149","29.285","39.395","32.797","38.186","33.432"
"02:30:21","28.221","25.635","31.474","41.316","32.217","29.281","39.395","32.738","38.185","33.439"
"02:30:22","28.195","25.623","31.474","41.304","32.213","29.292","39.405","32.716","38.151","33.455"
"02:30:23","27.901","25.620","31.466","41.301","32.213","29.292","39.420","32.723","38.133","33.470"
"02:30:24","27.599","25.630","31.481","41.304","32.209","29.317","39.434","32.719","38.105","33.484"
"02:30:25","27.363","25.626","31.488","41.304","32.227","29.324","39.445","32.723","38.090","33.494"
"02:30:26","27.503","25.622","31.498","41.311","32.311","29.353","39.452","32.686","38.092","33.525"
"02:30:27","27.701","25.637","31.502","41.299","32.347","29.368","39.469","32.689","38.103","33.551"
"02:30:28","27.863","25.670","31.516","41.310","32.365","29.386","39.473","32.660","38.084","33.550"
"02:30:29","27.999","25.684","31.523","41.306","32.365","29.389","39.480","32.663","38.080","33.571"
"02:30:30","27.928","25.698","31.526","41.291","32.386","29.400","39.490","32.615","38.046","33.591"
"02:30:31","27.891","25.691","31.515","41.287","32.415","29.400","39.497","32.593","38.023","33.581"
"02:30:32","27.865","25.672","31.511","41.287","32.414","29.399","39.501","32.575","38.039","33.569"
"02:30:33","27.640","25.664","31.521","41.287","32.432","29.406","39.504","32.560","38.033","33.574"
"02:30:34","27.496","25.646","31.525","41.283","32.439","29.410","39.515","32.560","37.989","33.554"
"02:30:35","27.629","25.620","31.539","41.279","32.439","29.406","39.514","32.574","37.947","33.560"
"02:30:36","27.408","25.649","31.539","41.286","32.468","29.424","39.522","32.548","37.922","33.552"
"02:30:37","27.290","25.656","31.542","41.278","32.490","29.435","39.536","32.566","37.924","33.515"
"02:30:38","27.072","25.678","31.535","41.282","32.508","29.442","39.528","32.555","37.916","33.480"
"02:30:39","26.998","25.732","31.549","41.281","32.551","29.467","39.539","32.558","37.923","33.483"
"02:30:40","26.899","25.751","31.567","41.285","32.572","29.489","39.549","32.554","37.929","33.487"
"02:30:41","26.802","25.776","31.581","41.295","32.634","29.507","39.563","32.565","37.942","33.470"
"02:30:42","26.817","25.779","31.577","41.291","32.677","29.510","39.563","32.572","37.956","33.448"
