"","Channel 1 - Elbow Ave. (C)","Channel 2 - Forearm Ave. (C)","Channel 3 - Knuckle Ave. (C)","Channel 4 - Blade of Hand Ave. (C)","Channel 5 - Thumb Ave. (C)","Channel 6 - Cupping Ave. (C)","Channel 7 - Palm Ave. (C)","Channel 8 - Elbow (lower) Ave. (C)","Channel 9 - Heater Ave. (C)","Channel 10 - Thermistor Ave. (C)","Channel 11 - Toad MCU Ave. (C)","Channel 12 - Dovetail Ave. (C)","Channel 13 - External Ambient Ave. (C)","Channel 14 - Franka Dovetail Ave. (C)"
"1702000647","35.549","36.886","35.811","34.773","33.709","35.290","35.068","26.159","38.185","38.714","35.089","33.701","25.194","34.156"
"1702000648","35.534","36.864","35.811","34.773","33.713","35.290","35.057","26.085","38.189","38.703","35.081","33.697","25.197","34.156"
"1702000649","35.523","36.864","35.807","34.776","33.716","35.297","35.060","26.162","38.185","38.710","35.088","33.686","25.190","34.163"
"1702000650","35.512","36.864","35.796","34.776","33.738","35.315","35.057","26.126","38.181","38.702","35.081","33.671","25.186","34.156"
"1702000651","35.498","36.871","35.782","34.758","33.727","35.315","35.057","26.126","38.178","38.699","35.088","33.671","25.186","34.148"
"1702000652","35.483","36.860","35.771","34.740","33.745","35.333","35.057","26.089","38.174","38.688","35.066","33.656","25.160","34.145"
"1702000653","35.490","36.856","35.782","34.732","33.730","35.337","35.057","26.147","38.167","38.684","35.074","33.653","25.160","34.145"
"1702000654","35.468","36.845","35.785","34.710","33.705","35.381","35.056","25.963","38.167","38.680","35.066","33.642","25.175","34.141"
"1702000655","35.465","36.838","35.778","34.696","33.694","35.384","35.056","25.982","38.163","38.669","35.059","33.631","25.186","34.137"
"1702000656","35.475","36.838","35.763","34.663","33.672","35.381","35.056","25.960","38.141","38.662","35.055","33.598","25.189","34.130"
"1702000657","35.490","36.834","35.752","34.626","33.675","35.388","35.045","25.849","38.130","38.662","35.051","33.591","25.200","34.122"
"1702000658","35.490","36.834","35.708","34.612","33.701","35.391","35.031","25.823","38.141","38.655","35.048","33.609","25.204","34.126"
"1702000659","35.464","36.831","35.679","34.619","33.716","35.381","35.027","26.026","38.130","38.647","35.051","33.623","25.207","34.115"
"1702000660","35.482","36.827","35.661","34.608","33.704","35.380","35.034","25.985","38.122","38.640","35.037","33.616","25.196","34.115"
"1702000661","35.490","36.823","35.650","34.579","33.683","35.395","35.031","25.945","38.122","38.633","35.029","33.612","25.171","34.115"
"1702000662","35.471","36.819","35.614","34.550","33.657","35.402","35.031","26.070","38.115","38.629","35.033","33.608","25.163","34.118"
"1702000663","35.468","36.808","35.632","34.546","33.653","35.406","35.030","26.000","38.111","38.629","35.029","33.616","25.148","34.115"
"1702000664","35.479","36.790","35.643","34.509","33.646","35.402","35.045","25.989","38.111","38.625","35.036","33.608","25.156","34.107"
"1702000665","35.471","36.787","35.672","34.528","33.671","35.398","35.049","25.716","38.100","38.621","35.033","33.590","25.152","34.107"
"1702000666","35.449","36.783","35.668","34.524","33.664","35.391","35.045","25.834","38.111","38.625","35.032","33.586","25.152","34.103"
"1702000667","35.428","36.779","35.672","34.528","33.671","35.395","35.052","25.915","38.107","38.625","35.032","33.582","25.159","34.118"
"1702000668","35.424","36.783","35.675","34.549","33.682","35.395","35.059","26.088","38.093","38.614","35.025","33.582","25.155","34.111"
"1702000669","35.431","36.797","35.690","34.568","33.660","35.398","35.063","26.029","38.093","38.606","35.032","33.582","25.155","34.111"
"1702000670","35.431","36.786","35.701","34.571","33.649","35.387","35.063","26.147","38.085","38.599","35.025","33.579","25.122","34.111"
"1702000671","35.438","36.804","35.711","34.575","33.653","35.376","35.074","25.885","38.085","38.588","35.014","33.564","25.111","34.099"
"1702000672","35.416","36.790","35.682","34.549","33.642","35.358","35.048","25.933","38.074","38.581","35.018","33.564","25.107","34.099"
"1702000673","35.409","36.790","35.660","34.534","33.602","35.340","35.045","26.051","38.074","38.581","35.014","33.560","25.111","34.092"
"1702000674","35.409","36.782","35.635","34.531","33.602","35.354","35.037","26.201","38.056","38.573","35.010","33.564","25.107","34.088"
"1702000675","35.405","36.782","35.617","34.527","33.594","35.358","35.037","26.143","38.052","38.566","35.010","33.542","25.118","34.095"
"1702000676","35.398","36.771","35.620","34.509","33.605","35.358","35.037","26.216","38.052","38.559","35.006","33.538","25.118","34.085"
"1702000677","35.390","36.768","35.591","34.487","33.605","35.350","35.030","26.073","38.052","38.566","35.006","33.553","25.169","34.095"
"1702000678","35.394","36.771","35.583","34.490","33.583","35.350","35.011","26.164","38.059","38.558","35.010","33.552","25.188","34.084"
"1702000679","35.390","36.771","35.569","34.505","33.572","35.347","35.019","26.058","38.048","38.558","35.002","33.549","25.191","34.092"
"1702000680","35.401","36.767","35.565","34.527","33.565","35.343","35.015","26.043","38.037","38.547","34.999","33.530","25.191","34.084"
"1702000681","35.383","36.767","35.550","34.479","33.536","35.372","34.971","26.116","38.037","38.555","35.002","33.538","25.184","34.084"
"1702000682","35.372","36.764","35.554","34.465","33.521","35.368","34.978","26.046","38.030","38.540","34.991","33.534","25.198","34.080"
"1702000683","35.368","36.778","35.561","34.446","33.517","35.372","34.993","26.127","38.033","38.536","34.991","33.545","25.195","34.084"
"1702000684","35.354","36.767","35.547","34.432","33.506","35.383","34.986","26.296","38.022","38.529","34.987","33.559","25.231","34.073"
"1702000685","35.354","36.771","35.558","34.424","33.503","35.361","34.986","26.377","38.015","38.521","34.984","33.552","25.246","34.073"
"1702000686","35.353","36.760","35.550","34.417","33.499","35.361","34.989","26.112","38.015","38.525","34.991","33.548","25.253","34.069"
"1702000687","35.353","36.745","35.557","34.417","33.495","35.375","34.974","26.123","38.011","38.518","34.980","33.544","25.253","34.069"
"1702000688","35.368","36.749","35.572","34.421","33.488","35.379","34.978","26.329","38.008","38.499","34.976","33.534","25.253","34.062"
"1702000689","35.342","36.752","35.594","34.428","33.491","35.382","34.989","26.241","37.993","38.499","34.969","33.537","25.260","34.062"
"1702000690","35.320","36.738","35.583","34.413","33.484","35.357","35.000","26.311","37.996","38.499","34.972","33.526","25.260","34.054"
"1702000691","35.317","36.738","35.572","34.402","33.488","35.342","35.000","26.414","37.989","38.499","34.969","33.522","25.257","34.058"
"1702000692","35.309","36.738","35.557","34.402","33.510","35.357","35.003","26.351","37.985","38.488","34.961","33.515","25.256","34.054"
"1702000693","35.316","36.726","35.568","34.402","33.520","35.364","35.003","26.384","37.978","38.481","34.961","33.504","25.256","34.058"
"1702000694","35.313","36.723","35.564","34.388","33.517","35.360","35.000","26.255","37.978","38.488","34.965","33.496","25.260","34.050"
"1702000695","35.316","36.723","35.557","34.384","33.513","35.360","34.992","26.241","37.970","38.481","34.957","33.478","25.238","34.047"
"1702000696","35.328","36.716","35.557","34.380","33.520","35.346","34.996","26.531","37.952","38.448","34.943","33.456","25.205","34.028"
"1702000697","35.327","36.715","35.553","34.391","33.542","35.334","34.988","26.391","37.945","38.451","34.939","33.449","25.190","34.036"
"1702000698","35.287","36.701","35.553","34.391","33.527","35.338","34.988","26.270","37.948","38.451","34.946","33.449","25.190","34.036"
"1702000699","35.287","36.672","35.560","34.402","33.491","35.283","34.977","26.270","37.945","38.451","34.943","33.445","25.190","34.035"
"1702000700","35.287","36.679","35.571","34.427","33.476","35.265","34.981","26.483","37.952","38.444","34.943","33.456","25.190","34.035"
"1702000701","35.287","36.679","35.586","34.438","33.454","35.265","34.981","26.605","37.948","38.444","34.939","33.460","25.208","34.035"
"1702000702","35.298","36.671","35.582","34.442","33.480","35.247","34.977","26.490","37.937","38.440","34.931","33.460","25.204","34.032"
"1702000703","35.309","36.668","35.578","34.445","33.502","35.247","34.948","26.461","37.937","38.432","34.942","33.499","25.222","34.031"
"1702000704","35.312","36.668","35.578","34.467","33.509","35.243","34.919","26.435","37.941","38.443","34.942","33.510","25.226","34.035"
"1702000705","35.327","36.671","35.593","34.485","33.542","35.243","34.897","26.516","37.933","38.436","34.942","33.514","25.248","34.035"
"1702000706","35.338","36.671","35.600","34.500","33.556","35.239","34.886","26.225","37.937","38.440","34.942","33.510","25.255","34.031"
"1702000707","35.345","36.653","35.604","34.474","33.538","35.232","34.890","26.218","37.926","38.432","34.935","33.518","25.263","34.039"
"1702000708","35.359","36.645","35.611","34.452","33.541","35.192","34.882","26.243","37.937","38.436","34.935","33.517","25.266","34.031"
"1702000709","35.363","36.656","35.614","34.456","33.549","35.184","34.878","26.405","37.922","38.425","34.938","33.521","25.285","34.031"
"1702000710","35.381","36.656","35.618","34.470","33.556","35.177","34.878","26.236","37.911","38.410","34.923","33.503","25.318","34.020"
"1702000711","35.378","36.656","35.629","34.467","33.534","35.192","34.871","26.236","37.911","38.410","34.916","33.499","25.343","34.020"
"1702000712","35.370","36.656","35.618","34.470","33.519","35.192","34.849","26.254","37.896","38.392","34.916","33.495","25.325","34.009"
"1702000713","35.352","36.656","35.618","34.477","33.541","35.192","34.845","26.538","37.896","38.395","34.916","33.499","25.332","34.016"
"1702000714","35.345","36.649","35.614","34.477","33.534","35.188","34.853","26.424","37.896","38.388","34.912","33.491","25.329","34.009"
"1702000715","35.330","36.660","35.618","34.481","33.512","35.188","34.860","26.409","37.892","38.392","34.901","33.477","25.328","34.009"
"1702000716","35.323","36.641","35.610","34.474","33.523","35.191","34.856","26.339","37.885","38.380","34.912","33.473","25.336","34.001"
"1702000717","35.326","36.627","35.607","34.492","33.552","35.180","34.867","26.423","37.870","38.369","34.901","33.447","25.335","33.990"
"1702000718","35.322","36.634","35.621","34.517","33.544","35.180","34.867","26.456","37.863","38.366","34.897","33.458","25.346","33.997"
"1702000719","35.311","36.634","35.610","34.528","33.501","35.158","34.863","26.442","37.856","38.358","34.886","33.469","25.376","33.990"
"1702000720","35.304","36.638","35.607","34.495","33.457","35.129","34.860","26.335","37.856","38.355","34.893","33.476","25.383","33.997"
"1702000721","35.297","36.612","35.581","34.470","33.420","35.078","34.860","26.313","37.859","38.351","34.886","33.487","25.376","33.990"
"1702000722","35.293","36.597","35.566","34.455","33.417","35.034","34.856","26.298","37.848","38.340","34.890","33.476","25.350","33.993"
"1702000723","35.300","36.594","35.570","34.451","33.457","35.064","34.856","26.099","37.863","38.351","34.897","33.483","25.328","33.997"
"1702000724","35.300","36.583","35.555","34.448","33.497","35.067","34.845","26.386","37.848","38.343","34.886","33.472","25.298","33.982"
"1702000725","35.289","36.579","35.544","34.444","33.537","35.052","34.834","26.301","37.844","38.329","34.875","33.472","25.261","33.979"
"1702000726","35.267","36.557","35.541","34.444","33.562","35.049","34.819","26.397","37.822","38.318","34.871","33.472","25.228","33.971"
"1702000727","35.278","36.550","35.537","34.415","33.580","35.034","34.823","26.467","37.819","38.318","34.871","33.476","25.202","33.971"
"1702000728","35.289","36.557","35.530","34.396","33.580","35.045","34.801","26.426","37.822","38.314","34.868","33.476","25.195","33.971"
"1702000729","35.293","36.546","35.508","34.407","33.569","35.019","34.804","26.537","37.818","38.303","34.860","33.476","25.169","33.960"
"1702000730","35.304","36.546","35.504","34.411","33.558","34.997","34.797","26.342","37.807","38.299","34.860","33.497","25.173","33.964"
"1702000731","35.282","36.528","35.504","34.422","33.569","34.957","34.779","26.412","37.804","38.288","34.860","33.516","25.147","33.964"
"1702000732","35.274","36.520","35.500","34.447","33.598","34.932","34.782","26.455","37.804","38.296","34.856","33.508","25.143","33.960"
"1702000733","35.285","36.517","35.504","34.444","33.606","34.895","34.768","26.456","37.793","38.281","34.849","33.523","25.147","33.956"
"1702000734","35.278","36.502","35.496","34.433","33.606","34.892","34.750","26.352","37.782","38.277","34.845","33.515","25.143","33.949"
"1702000735","35.263","36.476","35.463","34.443","33.573","34.881","34.735","26.474","37.778","38.273","34.852","33.522","25.154","33.956"
"1702000736","35.270","36.458","35.445","34.458","33.554","34.844","34.731","26.341","37.782","38.270","34.845","33.501","25.121","33.952"
"1702000737","35.267","36.444","35.445","34.458","33.529","34.830","34.728","26.260","37.771","38.266","34.838","33.501","25.124","33.941"
"1702000738","35.263","36.443","35.441","34.469","33.518","34.807","34.724","26.216","37.767","38.266","34.841","33.504","25.131","33.949"
"1702000739","35.259","36.436","35.438","34.476","33.489","34.764","34.705","26.120","37.767","38.255","34.830","33.504","25.154","33.934"
"1702000740","35.274","36.432","35.441","34.483","33.478","34.753","34.709","25.804","37.748","38.240","34.826","33.497","25.175","33.930"
"1702000741","35.281","36.425","35.452","34.487","33.445","34.738","34.716","26.172","37.752","38.244","34.834","33.500","25.198","33.930"
"1702000742","35.288","36.429","35.456","34.501","33.456","34.731","34.716","26.392","37.752","38.244","34.826","33.500","25.205","33.934"
"1702000743","35.292","36.421","35.452","34.490","33.485","34.775","34.705","26.238","37.745","38.244","34.834","33.482","25.219","33.937"
"1702000744","35.277","36.425","35.441","34.508","33.507","34.818","34.702","26.422","37.744","38.240","34.826","33.471","25.223","33.933"
"1702000745","35.274","36.418","35.441","34.508","33.517","34.796","34.698","26.164","37.741","38.225","34.826","33.460","25.201","33.930"
"1702000746","35.263","36.414","35.434","34.516","33.539","34.807","34.691","26.087","37.737","38.225","34.819","33.449","25.212","33.933"
"1702000747","35.259","36.410","35.430","34.519","33.568","34.803","34.694","26.201","37.733","38.218","34.815","33.449","25.204","33.926"
"1702000748","35.230","36.406","35.448","34.516","33.568","34.814","34.698","26.017","37.722","38.207","34.808","33.441","25.197","33.919"
"1702000749","35.233","36.406","35.445","34.519","33.565","34.811","34.712","26.219","37.719","38.199","34.800","33.438","25.197","33.911"
"1702000750","35.244","36.414","35.448","34.530","33.561","34.781","34.712","26.226","37.697","38.192","34.789","33.427","25.178","33.907"
"1702000751","35.233","36.421","35.444","34.530","33.575","34.741","34.694","26.145","37.697","38.181","34.800","33.437","25.175","33.897"
"1702000752","35.215","36.417","35.437","34.526","33.583","34.716","34.676","26.303","37.700","38.185","34.796","33.441","25.163","33.904"
"1702000753","35.182","36.413","35.433","34.537","33.601","34.708","34.665","26.182","37.693","38.185","34.796","33.445","25.171","33.907"
